county,city,state,zip_code,model_year,make,model,ev_type,cafv_type,electric_range,legislative_district,electric_utility,Electric_Range_MinMax,Model_Year_ZScore,Range_Category
Kitsap,Silverdale,WA,98383.0,2017,TOYOTA,PRIUS PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,23.0,PUGET SOUND ENERGY INC,0.08532423208191127,-1.647210178703992,Short
King,Duvall,WA,98019.0,2025,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,45.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.9101348319226953,Unknown/Not Researched
King,Bellevue,WA,98007.0,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,41.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,1.2298029582510313,Unknown/Not Researched
King,Shoreline,WA,98177.0,2021,TOYOTA,PRIUS PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,32.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.08532423208191127,-0.36853767339064825,Short
King,Bothell,WA,98011.0,2014,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,1.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.06484641638225255,-2.6062145576889995,Short
King,Kirkland,WA,98033.0,2021,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,48.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.10238907849829351,-0.36853767339064825,Short
King,Seattle,WA,98199.0,2020,MERCEDES-BENZ,GLC-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,36.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.07508532423208192,-0.6882057997189841,Short
King,Shoreline,WA,98133.0,2026,SUBARU,SOLTERRA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,32.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.0,1.2298029582510313,Unknown/Not Researched
Yakima,Yakima,WA,98908.0,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,14.0,PACIFICORP,0.07167235494880546,-0.36853767339064825,Short
Thurston,Olympia,WA,98512.0,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,35.0,PUGET SOUND ENERGY INC,0.24914675767918087,-3.565218936674007,Medium
King,Seattle,WA,98125.0,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,46.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.0,1.2298029582510313,Unknown/Not Researched
King,Kent,WA,98031.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,11.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.3174061433447099,-1.9668783050323277,Medium
King,Tukwila,WA,98178.0,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,11.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.0,1.2298029582510313,Unknown/Not Researched
King,Bellevue,WA,98006.0,2018,PORSCHE,PANAMERA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,41.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.04778156996587031,-1.3275420523756558,Short
Thurston,Olympia,WA,98502.0,2025,TOYOTA,RAV4 PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,22.0,PUGET SOUND ENERGY INC,0.14334470989761092,0.9101348319226953,Short
King,Woodinville,WA,98072.0,2023,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,45.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.06143344709897611,0.2707985792660235,Short
King,Sammamish,WA,98075.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,41.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.2707985792660235,Unknown/Not Researched
King,Kirkland,WA,98034.0,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,1.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.515358361774744,-1.3275420523756558,Long
King,Bellevue,WA,98004.0,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,41.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.5904667055943594,Unknown/Not Researched
King,Bothell,WA,98011.0,2025,BMW,IX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,1.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.9101348319226953,Unknown/Not Researched
Snohomish,Mill Creek,WA,98012.0,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,44.0,PUGET SOUND ENERGY INC,0.0,0.5904667055943594,Unknown/Not Researched
King,Bothell,WA,98011.0,2024,SUBARU,SOLTERRA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,1.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.5904667055943594,Unknown/Not Researched
King,Kirkland,WA,98033.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,45.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.2707985792660235,Unknown/Not Researched
Kitsap,Bainbridge Island,WA,98110.0,2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,23.0,PUGET SOUND ENERGY INC,0.6825938566552902,-1.9668783050323277,Long
King,Sammamish,WA,98075.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,41.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,-0.04886954706231235,Unknown/Not Researched
King,Des Moines,WA,98198.0,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,33.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,-0.04886954706231235,Unknown/Not Researched
King,Kirkland,WA,98033.0,2022,FORD,TRANSIT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,-0.04886954706231235,Unknown/Not Researched
King,Seattle,WA,98146.0,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,34.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.5119453924914675,-1.00787392604732,Medium
King,Seattle,WA,98125.0,2022,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,46.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.0,-0.04886954706231235,Unknown/Not Researched
King,Bellevue,WA,98004.0,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,48.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.7337883959044369,-1.3275420523756558,Long
King,Bellevue,WA,98005.0,2024,AUDI,Q8,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.5904667055943594,Unknown/Not Researched
King,Bellevue,WA,98006.0,2023,MERCEDES-BENZ,EQB-CLASS,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,41.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.2707985792660235,Unknown/Not Researched
King,Bellevue,WA,98004.0,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,48.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.8122866894197952,-1.3275420523756558,Long
King,Tukwila,WA,98168.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,11.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.0,0.2707985792660235,Unknown/Not Researched
Kitsap,Bainbridge Island,WA,98110.0,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,23.0,PUGET SOUND ENERGY INC,0.0,-0.36853767339064825,Unknown/Not Researched
Kitsap,Bremerton,WA,98337.0,2016,CHEVROLET,SPARK,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,82,26.0,PUGET SOUND ENERGY INC,0.27986348122866894,-1.9668783050323277,Medium
King,Bellevue,WA,98004.0,2025,VOLKSWAGEN,ID. BUZZ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.9101348319226953,Unknown/Not Researched
King,Renton,WA,98056.0,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,11.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.5904667055943594,Unknown/Not Researched
King,Seattle,WA,98144.0,2025,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,37.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.0,0.9101348319226953,Unknown/Not Researched
King,Redmond,WA,98052.0,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,45.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.7508532423208191,-1.00787392604732,Long
Island,Oak Harbor,WA,98277.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,10.0,PUGET SOUND ENERGY INC,0.0,0.2707985792660235,Unknown/Not Researched
King,Seattle,WA,98177.0,2018,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,36.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.11262798634812286,-1.3275420523756558,Short
Clark,Vancouver,WA,98682.0,2026,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,17.0,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),0.11262798634812286,1.2298029582510313,Short
King,Tukwila,WA,98188.0,2024,AUDI,Q8,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,11.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.5904667055943594,Unknown/Not Researched
King,Kirkland,WA,98033.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.2707985792660235,Unknown/Not Researched
King,Redmond,WA,98052.0,2022,HYUNDAI,SANTA FE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,31,45.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.10580204778156997,-0.04886954706231235,Short
